# time(ps)  pca.eig-1  pca.eig-2  pca.residual  metad.bias(kJ/mol)  Rg(nm)  SASA(nm^2)
25639.000000 -0.000191 -0.000545 0.333173 98.121268 2.992450 387.113000
25640.000000 -0.000181 -0.000529 0.329291 97.925975 2.993000 388.364000
25641.000000 -0.000182 -0.000514 0.330368 97.417534 2.992980 387.659000
25642.000000 -0.000178 -0.000491 0.327240 96.753414 2.985330 384.443000
25643.000000 -0.000158 -0.000510 0.325666 98.079724 2.987970 383.768000
25644.000000 -0.000173 -0.000487 0.327235 96.789185 2.988910 388.031000
25645.000000 -0.000174 -0.000510 0.329088 97.547047 2.988420 385.344000
25646.000000 -0.000164 -0.000487 0.327810 97.124431 2.990600 387.794000
25647.000000 -0.000136 -0.000488 0.331408 98.277342 2.987140 387.603000
25648.000000 -0.000146 -0.000506 0.331110 98.380636 2.987390 386.566000
25649.000000 -0.000161 -0.000531 0.334178 98.580510 2.986680 385.971000
25650.000000 -0.000189 -0.000489 0.331061 96.298103 2.989880 390.046000
25651.000000 -0.000218 -0.000461 0.328076 93.876280 2.990850 390.423000
25652.000000 -0.000258 -0.000441 0.330553 90.730356 2.994520 387.688000
25653.000000 -0.000249 -0.000452 0.331187 91.728251 2.998510 387.570000
25654.000000 -0.000224 -0.000490 0.331840 94.883069 2.995390 388.147000
25655.000000 -0.000206 -0.000497 0.330174 95.982163 2.993630 388.105000
25656.000000 -0.000192 -0.000475 0.326100 95.602739 2.993080 387.738000
25657.000000 -0.000192 -0.000427 0.325999 93.259438 2.997720 390.888000
25658.000000 -0.000199 -0.000448 0.329060 94.086290 2.997610 389.555000
25659.000000 -0.000164 -0.000484 0.329450 97.036633 2.991830 388.186000
25660.000000 -0.000176 -0.000485 0.328949 96.620482 2.998550 390.850000
25661.000000 -0.000190 -0.000473 0.330314 95.624558 2.995340 392.844000
25662.000000 -0.000199 -0.000487 0.335508 95.865613 2.998150 392.717000
25663.000000 -0.000155 -0.000503 0.334184 97.965257 2.991790 389.645000
25664.000000 -0.000142 -0.000542 0.330523 99.379231 2.988630 388.117000
25665.000000 -0.000136 -0.000584 0.334313 100.246185 2.991720 390.429000
25666.000000 -0.000117 -0.000573 0.332392 100.325073 2.984990 388.974000
25667.000000 -0.000120 -0.000548 0.330253 100.005522 2.980160 387.292000
25668.000000 -0.000142 -0.000545 0.330568 99.428445 2.984420 387.487000
25669.000000 -0.000162 -0.000507 0.329026 97.859133 2.982890 384.599000
25670.000000 -0.000155 -0.000520 0.329817 98.459138 2.985140 387.651000
25671.000000 -0.000144 -0.000564 0.332608 99.773418 2.988530 388.431000
25672.000000 -0.000149 -0.000592 0.333514 100.186467 2.995260 388.102000
25673.000000 -0.000153 -0.000608 0.329593 100.402947 2.987490 389.979000
25674.000000 -0.000153 -0.000604 0.333438 100.329906 2.992350 389.932000
25675.000000 -0.000133 -0.000597 0.331093 100.466310 2.991250 388.203000
25676.000000 -0.000149 -0.000577 0.327809 99.906456 2.988980 389.958000
25677.000000 -0.000161 -0.000561 0.327133 99.317697 2.988650 385.703000
25678.000000 -0.000175 -0.000555 0.330914 98.829029 2.993940 393.348000
25679.000000 -0.000169 -0.000540 0.328478 98.602004 2.989180 394.140000
25680.000000 -0.000154 -0.000552 0.328287 99.271753 2.987090 386.249000
25681.000000 -0.000159 -0.000559 0.328655 99.324140 2.984500 389.332000
25682.000000 -0.000164 -0.000549 0.326846 98.951432 2.982810 386.680000
25683.000000 -0.000163 -0.000536 0.326148 98.665208 2.983520 388.100000
25684.000000 -0.000160 -0.000501 0.326612 97.734528 2.989450 391.362000
25685.000000 -0.000157 -0.000469 0.326330 96.741408 2.980610 386.208000
25686.000000 -0.000158 -0.000473 0.330047 96.865119 2.977510 387.202000
25687.000000 -0.000181 -0.000462 0.329110 95.468176 2.978240 382.943000
25688.000000 -0.000210 -0.000472 0.326173 94.715659 2.978560 391.207000
25689.000000 -0.000199 -0.000522 0.327727 97.177945 2.975930 384.451000
25690.000000 -0.000204 -0.000531 0.329093 97.265796 2.978830 386.372000
25691.000000 -0.000245 -0.000532 0.329326 95.234415 2.986190 389.424000
25692.000000 -0.000252 -0.000558 0.333713 95.399224 2.985570 386.686000
25693.000000 -0.000242 -0.000580 0.332949 96.422714 2.984150 388.917000
25694.000000 -0.000244 -0.000546 0.330110 95.655610 2.984060 385.736000
25695.000000 -0.000229 -0.000514 0.327019 95.588071 2.988070 387.735000
25696.000000 -0.000199 -0.000539 0.328627 97.672200 2.987150 388.974000
25697.000000 -0.000172 -0.000534 0.328490 98.351643 2.987060 386.691000
25698.000000 -0.000130 -0.000548 0.327951 99.788989 2.982520 383.542000
25699.000000 -0.000109 -0.000542 0.327704 100.109706 2.980700 383.502000
25700.000000 -0.000137 -0.000573 0.331747 100.056469 2.985100 384.492000
25701.000000 -0.000167 -0.000605 0.330219 100.097731 2.982540 384.371000
25702.000000 -0.000186 -0.000627 0.332884 99.980234 2.986770 389.492000
25703.000000 -0.000193 -0.000624 0.332927 99.709863 2.988230 386.894000
25704.000000 -0.000199 -0.000599 0.331304 99.073641 2.985500 385.945000
25705.000000 -0.000209 -0.000584 0.332105 98.398700 2.987700 385.557000
25706.000000 -0.000215 -0.000555 0.331113 97.477648 2.986170 384.201000
25707.000000 -0.000197 -0.000505 0.332543 96.660360 2.987380 386.633000
25708.000000 -0.000183 -0.000500 0.331247 96.922751 2.987480 384.781000
25709.000000 -0.000183 -0.000495 0.330056 96.767959 2.981110 386.051000
25710.000000 -0.000195 -0.000501 0.333471 96.542529 2.982330 388.184000
25711.000000 -0.000194 -0.000528 0.332003 97.514477 2.981370 385.576000
25712.000000 -0.000177 -0.000553 0.331150 98.704746 2.977710 386.631000
25713.000000 -0.000190 -0.000553 0.326845 98.372588 2.987500 390.421000
25714.000000 -0.000202 -0.000586 0.329338 98.732926 2.986140 388.711000
25715.000000 -0.000213 -0.000598 0.332820 98.455141 2.986290 387.786000
25716.000000 -0.000226 -0.000588 0.331759 97.576911 2.981360 386.736000
25717.000000 -0.000255 -0.000612 0.333313 95.641813 2.985670 390.791000
25718.000000 -0.000285 -0.000637 0.336124 92.472228 2.988200 384.768000
25719.000000 -0.000288 -0.000628 0.336486 92.314314 2.986250 387.123000
25720.000000 -0.000283 -0.000609 0.335745 93.074787 2.987520 386.898000
25721.000000 -0.000248 -0.000592 0.333307 96.147683 2.984860 390.520000
25722.000000 -0.000231 -0.000576 0.332265 97.110069 2.984790 387.643000
25723.000000 -0.000203 -0.000556 0.330113 98.008099 2.976910 384.348000
25724.000000 -0.000201 -0.000564 0.331181 98.280120 2.977690 388.140000
25725.000000 -0.000239 -0.000575 0.331258 96.582871 2.981670 385.533000
25726.000000 -0.000236 -0.000588 0.334579 96.935891 2.979770 386.369000
25727.000000 -0.000245 -0.000606 0.336882 96.463613 2.979410 386.377000
25728.000000 -0.000226 -0.000581 0.337009 97.482068 2.977190 385.501000
25729.000000 -0.000208 -0.000561 0.335910 97.955194 2.977390 387.232000
25730.000000 -0.000214 -0.000561 0.333137 97.680281 2.971490 384.051000
25731.000000 -0.000185 -0.000567 0.333481 98.853714 2.970950 384.129000
25732.000000 -0.000179 -0.000584 0.335454 99.388854 2.974140 386.886000
25733.000000 -0.000201 -0.000607 0.338187 99.118810 2.979760 384.195000
25734.000000 -0.000244 -0.000613 0.341323 96.523168 2.980610 386.423000
25735.000000 -0.000251 -0.000582 0.340769 95.775817 2.977570 387.514000
25736.000000 -0.000225 -0.000566 0.340861 97.283519 2.973360 385.334000
25737.000000 -0.000211 -0.000520 0.339677 96.629398 2.978530 385.993000
25738.000000 -0.000225 -0.000495 0.338842 95.073661 2.979910 391.179000
25739.000000 -0.000236 -0.000461 0.337629 92.902300 2.976710 388.618000
25740.000000 -0.000261 -0.000464 0.337141 91.686411 2.978000 383.286000
25741.000000 -0.000277 -0.000468 0.335083 91.018917 2.982910 387.092000
25742.000000 -0.000277 -0.000467 0.337504 90.974735 2.980220 383.714000
25743.000000 -0.000282 -0.000481 0.342894 91.221539 2.981900 385.357000
25744.000000 -0.000276 -0.000449 0.344900 90.283514 2.983610 385.536000
25745.000000 -0.000300 -0.000386 0.339449 86.200020 2.982520 385.486000
25746.000000 -0.000288 -0.000368 0.338170 85.558745 2.982920 385.599000
25747.000000 -0.000275 -0.000381 0.337725 86.744812 2.984300 387.668000
25748.000000 -0.000295 -0.000411 0.337240 87.638961 2.984650 388.688000
25749.000000 -0.000288 -0.000407 0.337937 87.741754 2.981050 389.726000
25750.000000 -0.000306 -0.000445 0.340523 88.699051 2.983900 388.958000
25751.000000 -0.000327 -0.000484 0.345796 88.502792 2.981560 385.666000
25752.000000 -0.000317 -0.000511 0.344559 89.848010 2.981660 384.091000
25753.000000 -0.000271 -0.000519 0.345319 93.080593 2.984110 389.541000
25754.000000 -0.000269 -0.000490 0.345828 92.321899 2.980790 387.501000
25755.000000 -0.000284 -0.000496 0.344957 91.672025 2.984360 384.825000
25756.000000 -0.000269 -0.000467 0.341275 91.381810 2.981270 382.880000
25757.000000 -0.000274 -0.000487 0.343457 91.882616 2.978820 382.327000
25758.000000 -0.000268 -0.000488 0.343084 92.312158 2.975820 387.130000
25759.000000 -0.000228 -0.000488 0.341901 94.616422 2.973190 385.147000
25760.000000 -0.000219 -0.000497 0.343046 95.391967 2.974950 387.489000
25761.000000 -0.000222 -0.000487 0.340294 94.877430 2.974700 383.713000
25762.000000 -0.000228 -0.000500 0.342489 95.067641 2.973840 387.561000
25763.000000 -0.000250 -0.000498 0.340886 93.726514 2.978000 388.846000
25764.000000 -0.000240 -0.000503 0.340561 94.506957 2.977540 383.719000
25765.000000 -0.000243 -0.000529 0.344284 95.220757 2.980740 386.792000
25766.000000 -0.000234 -0.000510 0.342309 95.126654 2.978560 383.718000
25767.000000 -0.000234 -0.000548 0.349050 96.367100 2.979750 383.564000
25768.000000 -0.000270 -0.000529 0.343523 93.397528 2.979900 386.032000
25769.000000 -0.000285 -0.000514 0.341538 92.073600 2.985720 384.662000
25770.000000 -0.000269 -0.000510 0.342248 92.979080 2.985640 384.604000
25771.000000 -0.000258 -0.000551 0.347860 94.760271 2.984600 384.669000
25772.000000 -0.000245 -0.000543 0.347843 95.487311 2.982380 382.278000
25773.000000 -0.000246 -0.000523 0.344587 94.893297 2.982270 383.542000
25774.000000 -0.000236 -0.000508 0.342943 94.931676 2.982000 387.567000
25775.000000 -0.000245 -0.000530 0.343140 95.136205 2.983970 386.232000
25776.000000 -0.000265 -0.000529 0.344149 93.742100 2.982630 384.296000
25777.000000 -0.000254 -0.000509 0.343064 93.934516 2.984170 382.693000
25778.000000 -0.000266 -0.000519 0.340911 93.448645 2.986450 389.479000
25779.000000 -0.000263 -0.000535 0.339613 94.099914 2.984890 384.379000
25780.000000 -0.000286 -0.000518 0.340511 92.124388 2.987140 388.078000
25781.000000 -0.000292 -0.000495 0.341318 91.180770 2.985130 387.526000
25782.000000 -0.000317 -0.000514 0.343484 89.910301 2.986670 386.124000
25783.000000 -0.000321 -0.000549 0.344542 89.885247 2.981460 387.640000
25784.000000 -0.000271 -0.000548 0.344460 93.722178 2.978900 386.841000
25785.000000 -0.000264 -0.000498 0.344674 92.903772 2.977020 385.005000
25786.000000 -0.000249 -0.000463 0.340502 92.295129 2.977850 383.314000
25787.000000 -0.000257 -0.000466 0.339074 92.011921 2.977010 385.043000
25788.000000 -0.000258 -0.000477 0.338463 92.405770 2.976540 384.682000
25789.000000 -0.000272 -0.000489 0.339711 92.089979 2.973180 387.112000
25790.000000 -0.000288 -0.000513 0.338543 91.871818 2.976850 387.004000
25791.000000 -0.000278 -0.000534 0.337141 93.001526 2.973690 384.755000
25792.000000 -0.000260 -0.000538 0.338120 94.325653 2.974470 386.284000
25793.000000 -0.000234 -0.000566 0.337836 96.733827 2.973310 387.041000
25794.000000 -0.000216 -0.000572 0.337243 97.880468 2.972580 383.517000
25795.000000 -0.000218 -0.000575 0.338102 97.805305 2.972770 383.958000
25796.000000 -0.000224 -0.000553 0.338101 97.044289 2.971570 386.058000
25797.000000 -0.000214 -0.000579 0.337271 98.088177 2.974620 384.995000
25798.000000 -0.000196 -0.000573 0.336891 98.670778 2.970610 386.981000
25799.000000 -0.000188 -0.000568 0.334003 98.784258 2.968360 380.470000
25800.000000 -0.000188 -0.000565 0.331372 98.726001 2.967400 381.742000
25801.000000 -0.000168 -0.000574 0.331217 99.436293 2.970010 385.247000
25802.000000 -0.000160 -0.000610 0.335983 100.344491 2.970050 389.142000
25803.000000 -0.000175 -0.000618 0.332618 100.156122 2.972110 385.633000
25804.000000 -0.000214 -0.000595 0.332932 98.338471 2.974500 385.698000
25805.000000 -0.000211 -0.000586 0.330911 98.361042 2.969710 381.213000
25806.000000 -0.000212 -0.000563 0.331347 97.845739 2.971080 386.314000
25807.000000 -0.000226 -0.000562 0.332727 97.113104 2.974020 387.134000
25808.000000 -0.000209 -0.000569 0.333599 98.101427 2.971900 385.211000
25809.000000 -0.000228 -0.000535 0.334690 96.276973 2.970960 389.879000
25810.000000 -0.000261 -0.000485 0.333694 92.529860 2.969880 388.990000
25811.000000 -0.000284 -0.000471 0.333911 90.778232 2.972270 385.878000
25812.000000 -0.000303 -0.000487 0.336504 90.278927 2.976390 387.016000
25813.000000 -0.000291 -0.000512 0.338132 91.632985 2.972750 384.526000
25814.000000 -0.000265 -0.000527 0.334228 93.734274 2.972080 386.262000
25815.000000 -0.000284 -0.000530 0.333130 92.524088 2.974040 386.853000
25816.000000 -0.000315 -0.000554 0.334312 90.424059 2.978030 386.793000
25817.000000 -0.000292 -0.000516 0.333564 91.665544 2.980910 388.320000
25818.000000 -0.000287 -0.000477 0.330952 90.852115 2.976340 387.970000
25819.000000 -0.000299 -0.000486 0.331623 90.477246 2.975960 386.466000
25820.000000 -0.000284 -0.000522 0.332111 92.299655 2.974600 386.784000
25821.000000 -0.000284 -0.000531 0.330021 92.529442 2.974130 387.281000
25822.000000 -0.000263 -0.000510 0.328503 93.336559 2.970740 384.658000
25823.000000 -0.000236 -0.000531 0.329995 95.705996 2.971400 386.589000
25824.000000 -0.000236 -0.000571 0.332729 96.703155 2.972990 386.002000
25825.000000 -0.000267 -0.000585 0.332079 94.491508 2.976250 384.425000
25826.000000 -0.000239 -0.000539 0.330111 95.791704 2.972440 388.713000
25827.000000 -0.000202 -0.000549 0.327284 97.855942 2.972090 384.456000
25828.000000 -0.000203 -0.000528 0.324993 97.213075 2.972060 382.954000
25829.000000 -0.000213 -0.000492 0.326963 95.489436 2.974900 385.852000
25830.000000 -0.000236 -0.000474 0.326908 93.553347 2.978820 383.343000
25831.000000 -0.000264 -0.000471 0.325746 91.825850 2.979630 387.189000
25832.000000 -0.000277 -0.000477 0.325746 91.398511 2.982040 387.919000
25833.000000 -0.000275 -0.000493 0.324532 92.036948 2.983000 387.231000
25834.000000 -0.000263 -0.000488 0.323230 92.577218 2.974330 384.338000
25835.000000 -0.000265 -0.000501 0.326652 92.909891 2.977320 385.601000
25836.000000 -0.000246 -0.000465 0.328096 92.558178 2.973270 388.550000
25837.000000 -0.000244 -0.000460 0.327673 92.429851 2.969770 384.392000
25838.000000 -0.000236 -0.000439 0.326105 91.772022 2.968310 386.634000
25839.000000 -0.000254 -0.000405 0.325870 88.910600 2.972440 388.387000
25840.000000 -0.000278 -0.000420 0.330261 88.767184 2.978860 386.811000
25841.000000 -0.000320 -0.000462 0.331649 88.384530 2.979540 387.165000
25842.000000 -0.000308 -0.000458 0.328523 89.095830 2.981540 387.569000
25843.000000 -0.000282 -0.000505 0.332466 91.996364 2.980980 384.353000
25844.000000 -0.000263 -0.000532 0.333684 93.968977 2.979270 389.415000
25845.000000 -0.000280 -0.000527 0.333028 92.686836 2.978470 387.512000
25846.000000 -0.000288 -0.000517 0.334830 91.946968 2.977080 388.744000
25847.000000 -0.000333 -0.000524 0.335789 88.545588 2.981640 388.625000
25848.000000 -0.000327 -0.000455 0.330474 87.572184 2.978660 387.933000
25849.000000 -0.000299 -0.000444 0.330053 89.003386 2.981450 389.808000
25850.000000 -0.000295 -0.000460 0.330297 89.819582 2.980200 389.102000
25851.000000 -0.000315 -0.000448 0.330526 88.280627 2.985080 393.704000
25852.000000 -0.000308 -0.000469 0.332663 89.428274 2.980230 385.939000
25853.000000 -0.000283 -0.000508 0.331256 92.031645 2.980520 386.592000
25854.000000 -0.000298 -0.000505 0.333129 91.040268 2.981630 389.370000
25855.000000 -0.000303 -0.000546 0.333541 91.355672 2.986450 391.202000
25856.000000 -0.000305 -0.000587 0.336651 91.235627 2.991640 391.718000
25857.000000 -0.000300 -0.000638 0.339559 90.924684 2.990590 388.177000
25858.000000 -0.000276 -0.000633 0.339090 93.394526 2.988090 385.701000
25859.000000 -0.000330 -0.000634 0.344021 87.780561 2.993190 386.930000
25860.000000 -0.000333 -0.000623 0.342711 87.736775 2.991120 388.624000
25861.000000 -0.000345 -0.000596 0.341522 86.780014 2.988130 384.363000
25862.000000 -0.000337 -0.000591 0.340033 87.911310 2.989360 388.116000
25863.000000 -0.000321 -0.000603 0.340620 89.535228 2.987510 386.770000
25864.000000 -0.000336 -0.000617 0.341211 87.494806 2.990950 386.590000
25865.000000 -0.000346 -0.000630 0.339205 85.617254 2.993440 388.740000
25866.000000 -0.000331 -0.000643 0.342264 87.343172 2.995060 389.490000
25867.000000 -0.000325 -0.000606 0.340924 89.008722 2.991980 389.639000
25868.000000 -0.000336 -0.000593 0.346221 88.024911 2.990570 387.264000
25869.000000 -0.000355 -0.000608 0.350100 84.961996 2.992630 387.657000
25870.000000 -0.000352 -0.000597 0.350008 85.645514 2.989790 389.831000
25871.000000 -0.000339 -0.000592 0.343435 87.694441 2.988770 388.095000
25872.000000 -0.000338 -0.000592 0.340448 87.800805 2.991040 390.945000
25873.000000 -0.000327 -0.000590 0.339973 89.144194 2.987050 386.765000
25874.000000 -0.000328 -0.000609 0.342382 88.683622 2.985870 387.145000
25875.000000 -0.000327 -0.000610 0.340476 88.688778 2.991290 391.024000
25876.000000 -0.000333 -0.000596 0.338611 88.356202 2.993930 390.764000
25877.000000 -0.000331 -0.000603 0.337452 88.456530 2.993340 386.125000
25878.000000 -0.000326 -0.000614 0.339648 88.712330 2.992970 388.646000
25879.000000 -0.000340 -0.000597 0.339060 87.459223 2.992420 390.739000
25880.000000 -0.000352 -0.000588 0.338856 85.927735 2.992550 388.948000
25881.000000 -0.000330 -0.000587 0.339916 88.756855 2.993170 391.268000
25882.000000 -0.000325 -0.000592 0.337016 89.240540 2.992260 389.447000
25883.000000 -0.000338 -0.000648 0.340250 86.212140 2.992210 389.303000
25884.000000 -0.000329 -0.000694 0.343788 85.294920 2.997580 388.451000
25885.000000 -0.000342 -0.000694 0.344315 83.194176 2.997540 385.840000
25886.000000 -0.000334 -0.000680 0.347333 85.163912 2.993750 390.163000
25887.000000 -0.000340 -0.000644 0.341976 86.069463 2.991510 388.594000
25888.000000 -0.000353 -0.000626 0.342749 84.772556 2.992330 389.180000
25889.000000 -0.000313 -0.000589 0.340787 90.538090 2.989530 393.376000
25890.000000 -0.000305 -0.000565 0.342128 91.317112 2.989760 389.122000
25891.000000 -0.000322 -0.000573 0.339731 89.766684 2.994480 393.477000
25892.000000 -0.000339 -0.000572 0.335785 87.901616 2.989680 388.015000
25893.000000 -0.000346 -0.000578 0.341525 86.958572 2.996810 388.517000
25894.000000 -0.000350 -0.000568 0.341359 86.414489 2.994030 388.082000
25895.000000 -0.000359 -0.000600 0.344520 84.496737 2.994800 391.058000
25896.000000 -0.000355 -0.000630 0.352139 84.272898 2.999540 396.378000
